nyear1,countyname,SourceType,mun,mfg,mining,power,irrig,livestock
1985,HARDIN        ,Groundwater,"5,383","1,502",13,0,"1,400",48
1985,HARDIN        ,Surfacewater,0,0,"5,895",0,0,72
1985,HARRIS        ,Groundwater,"344,614","33,981",582,"8,730","23,369",472
1985,HARRIS        ,Surfacewater,"188,622","250,247",490,"2,530","1,685",314
1985,HARRISON      ,Groundwater,"3,046",151,200,0,95,331
1985,HARRISON      ,Surfacewater,"5,743","58,982",55,"6,458",5,496
1985,HARTLEY       ,Groundwater,731,0,0,0,"190,908","3,362"
1985,HARTLEY       ,Surfacewater,0,0,0,0,0,840
1985,HASKELL       ,Groundwater,244,25,150,0,"10,915",37
1985,HASKELL       ,Surfacewater,737,0,0,660,0,337
1985,HAYS          ,Groundwater,"11,180","1,372",97,0,187,62
1985,HAYS          ,Surfacewater,63,0,0,0,912,555
1985,HEMPHILL      ,Groundwater,"1,182",125,0,0,"6,712",175
1985,HEMPHILL      ,Surfacewater,0,0,0,0,137,"1,583"
1985,HENDERSON     ,Groundwater,"3,916",39,906,117,70,885
1985,HENDERSON     ,Surfacewater,"4,306",51,36,"2,500",30,"1,329"
1985,HIDALGO       ,Groundwater,"3,773",114,586,125,"9,957",94
1985,HIDALGO       ,Surfacewater,"44,626","3,629",25,"1,368","418,788",860
1985,HILL          ,Groundwater,"2,112",199,72,0,217,117
1985,HILL          ,Surfacewater,"1,252",42,0,0,116,"1,062"
1985,HOCKLEY       ,Groundwater,"1,838",134,"4,228",0,"83,110",523
1985,HOCKLEY       ,Surfacewater,"1,612",44,0,0,839,130
1985,HOOD          ,Groundwater,"3,097",16,81,0,47,360
1985,HOOD          ,Surfacewater,178,0,0,"4,382","1,520",360
1985,HOPKINS       ,Groundwater,"1,229",0,67,0,0,"1,772"
1985,HOPKINS       ,Surfacewater,"3,770",505,10,0,"3,200","2,659"
1985,HOUSTON       ,Groundwater,"2,249",20,158,0,23,859
1985,HOUSTON       ,Surfacewater,"1,609",8,0,0,125,"1,288"
1985,HOWARD        ,Groundwater,"1,002",316,"1,460",0,"1,640",165
1985,HOWARD        ,Surfacewater,"6,965","1,853",0,0,360,41
1985,HUDSPETH      ,Groundwater,288,3,26,0,"97,102",338
1985,HUDSPETH      ,Surfacewater,0,0,0,0,"52,610",17
1985,HUNT          ,Groundwater,"2,059",169,0,61,0,144
1985,HUNT          ,Surfacewater,"9,182",470,72,0,100,"1,304"
1985,HUTCHINSON    ,Groundwater,"4,342","13,822","1,019",0,"64,199",70
1985,HUTCHINSON    ,Surfacewater,644,"2,700",0,0,0,638
1985,IRION         ,Groundwater,244,0,2,0,273,207
1985,IRION         ,Surfacewater,0,0,0,0,"1,677",51
1985,JACK          ,Groundwater,388,0,6,0,0,59
1985,JACK          ,Surfacewater,744,31,524,0,0,539
1985,JACKSON       ,Groundwater,"2,669",22,186,0,"69,520",497
1985,JACKSON       ,Surfacewater,0,0,0,0,"2,639",332
1985,JASPER        ,Groundwater,"4,611","46,681",0,0,58,118
1985,JASPER        ,Surfacewater,0,"9,367",4,0,142,177
1985,JEFF DAVIS    ,Groundwater,284,0,0,0,"2,028",508
1985,JEFF DAVIS    ,Surfacewater,30,0,0,0,41,26
1985,JEFFERSON     ,Groundwater,"12,016","1,264",76,569,0,236
1985,JEFFERSON     ,Surfacewater,"28,304","128,862",201,12,"252,816",158
1985,JIM HOGG      ,Groundwater,690,0,119,0,500,66
1985,JIM HOGG      ,Surfacewater,0,0,0,0,0,595
1985,JIM WELLS     ,Groundwater,"2,319",0,234,0,"1,875",86
1985,JIM WELLS     ,Surfacewater,"3,796",118,0,0,0,782
1985,JOHNSON       ,Groundwater,"6,345",321,87,0,0,715
1985,JOHNSON       ,Surfacewater,"5,420",711,473,0,0,715
1985,JONES         ,Groundwater,15,0,322,0,"2,192",72
1985,JONES         ,Surfacewater,"2,962",375,0,"1,256","1,233",655
1985,KARNES        ,Groundwater,"2,153",216,278,0,"1,270",133
1985,KARNES        ,Surfacewater,0,0,0,0,81,"1,213"
1985,KAUFMAN       ,Groundwater,158,17,0,0,5,134
1985,KAUFMAN       ,Surfacewater,"7,154",395,72,0,495,"1,212"
1985,KENDALL       ,Groundwater,"1,516",10,0,0,132,326
1985,KENDALL       ,Surfacewater,451,0,0,0,18,80
1985,KENEDY        ,Groundwater,82,0,6,0,0,86
1985,KENEDY        ,Surfacewater,0,0,0,0,0,780
1985,KENT          ,Groundwater,204,7,861,0,"1,000",22
1985,KENT          ,Surfacewater,5,0,0,0,0,202
1985,KERR          ,Groundwater,"2,910",2,81,0,204,327
1985,KERR          ,Surfacewater,"2,864",5,0,0,996,80
1985,KIMBLE        ,Groundwater,191,67,81,0,308,292
1985,KIMBLE        ,Surfacewater,763,"1,832",0,0,"2,159",73
1985,KING          ,Groundwater,163,0,0,0,750,58
1985,KING          ,Surfacewater,0,0,7,0,0,532
1985,KINNEY        ,Groundwater,"1,057",0,0,0,"4,634",375
1985,KINNEY        ,Surfacewater,0,0,0,0,695,93
1985,KLEBERG       ,Groundwater,"5,096",30,"1,173",0,405,134
1985,KLEBERG       ,Surfacewater,24,0,0,0,95,"1,213"
1985,KNOX          ,Groundwater,210,0,12,0,"30,695",56
1985,KNOX          ,Surfacewater,732,0,12,0,0,507
1985,LA SALLE      ,Groundwater,966,0,0,0,"3,003",104
1985,LA SALLE      ,Surfacewater,0,0,0,0,583,943
1985,LAMAR         ,Groundwater,808,2,0,0,0,172
1985,LAMAR         ,Surfacewater,"5,801","6,120",24,0,"1,275","1,557"
1985,LAMB          ,Groundwater,"2,847",680,145,"10,419","377,050","2,384"
1985,LAMB          ,Surfacewater,0,0,0,0,0,596
1985,LAMPASAS      ,Groundwater,735,0,36,0,0,318
1985,LAMPASAS      ,Surfacewater,"1,439",152,60,0,200,318
1985,LAVACA        ,Groundwater,"2,925",233,218,0,"16,466",194
1985,LAVACA        ,Surfacewater,0,0,0,0,0,"1,761"
1985,LEE           ,Groundwater,"2,605",23,0,0,55,527
1985,LEE           ,Surfacewater,0,0,0,0,168,791
1985,LEON          ,Groundwater,"1,814",162,72,0,0,"1,472"
1985,LEON          ,Surfacewater,0,0,0,0,0,981
1985,LIBERTY       ,Groundwater,"7,227",343,8,0,"18,187",199
1985,LIBERTY       ,Surfacewater,0,0,12,0,"80,693",131
1985,LIMESTONE     ,Groundwater,"2,038",3,333,779,0,201
1985,LIMESTONE     ,Surfacewater,848,0,0,"1,057",0,"1,821"
1985,LIPSCOMB      ,Groundwater,799,94,9,0,"8,783",67
1985,LIPSCOMB      ,Surfacewater,0,0,0,0,0,611
1985,LIVE OAK      ,Groundwater,923,"1,049","1,260",0,"2,550",450
1985,LIVE OAK      ,Surfacewater,393,1,0,0,991,450
1985,LLANO         ,Groundwater,177,0,0,0,960,781
1985,LLANO         ,Surfacewater,"2,282",4,73,"1,226",40,41
1985,LOVING        ,Groundwater,7,0,0,0,0,27
1985,LOVING        ,Surfacewater,0,0,0,0,0,6
1985,LUBBOCK       ,Groundwater,"7,392",610,231,193,"98,527","1,866"
1985,LUBBOCK       ,Surfacewater,"31,259","1,204",0,"3,693","4,105",466
1985,LYNN          ,Groundwater,626,26,141,0,"52,746",137
1985,LYNN          ,Surfacewater,479,0,0,0,"3,970",34
1985,MADISON       ,Groundwater,"2,495",69,24,0,0,542
1985,MADISON       ,Surfacewater,0,0,0,0,100,812
1985,MARION        ,Groundwater,880,9,69,0,0,68
1985,MARION        ,Surfacewater,473,1,12,"2,612",0,102
1985,MARTIN        ,Groundwater,338,53,840,0,"14,659",165
1985,MARTIN        ,Surfacewater,321,0,0,0,0,41
1985,MASON         ,Groundwater,741,0,0,0,"16,179",503
1985,MASON         ,Surfacewater,0,0,0,0,330,503
1985,MATAGORDA     ,Groundwater,"5,729","2,367",119,0,"24,666",823
1985,MATAGORDA     ,Surfacewater,0,"2,958",68,0,"195,594",547
1985,MAVERICK      ,Groundwater,436,5,249,0,"2,103",237
1985,MAVERICK      ,Surfacewater,"4,106",116,0,0,"113,366","2,137"
1985,MCCULLOCH     ,Groundwater,"2,383",913,128,0,"3,499",626
1985,MCCULLOCH     ,Surfacewater,3,0,0,0,71,156
1985,MCLENNAN      ,Groundwater,"10,113","1,771",0,356,"1,748",137
1985,MCLENNAN      ,Surfacewater,"24,823","1,731",197,"14,983",822,"1,239"
1985,MCMULLEN      ,Groundwater,142,0,229,0,0,42
1985,MCMULLEN      ,Surfacewater,0,0,0,0,0,384
1985,MEDINA        ,Groundwater,"4,902",114,140,0,"57,329",136
1985,MEDINA        ,Surfacewater,0,0,0,0,"31,062","1,239"
1985,MENARD        ,Groundwater,68,0,0,0,116,309
1985,MENARD        ,Surfacewater,350,0,0,0,"1,831",77
1985,MIDLAND       ,Groundwater,"14,406",77,"1,113",0,"19,210",227
1985,MIDLAND       ,Surfacewater,"12,987",96,0,0,"3,390",56
1985,MILAM         ,Groundwater,"2,355","1,331",9,0,39,843
1985,MILAM         ,Surfacewater,"1,622","14,208",0,"6,760","1,271","1,265"
1985,MILLS         ,Groundwater,458,0,0,0,41,302
1985,MILLS         ,Surfacewater,84,0,0,0,"2,037",302
1985,MITCHELL      ,Groundwater,174,19,621,0,"4,414",34
1985,MITCHELL      ,Surfacewater,"1,949",0,0,"4,170",0,312
1985,MONTAGUE      ,Groundwater,"1,038",0,352,0,57,140
1985,MONTAGUE      ,Surfacewater,"1,534",8,105,0,107,"1,271"
1985,MONTGOMERY    ,Groundwater,"22,989","1,391",347,810,50,166
1985,MONTGOMERY    ,Surfacewater,138,2,13,"4,500",0,249
1985,MOORE         ,Groundwater,"3,455","7,633",987,0,"266,083","3,325"
1985,MOORE         ,Surfacewater,0,0,0,979,0,831
1985,MORRIS        ,Groundwater,"1,093",23,0,0,225,139
1985,MORRIS        ,Surfacewater,764,"184,096",30,0,225,209
1985,MOTLEY        ,Groundwater,326,4,0,0,"2,866",59
1985,MOTLEY        ,Surfacewater,0,0,28,0,150,534
1985,NACOGDOCHES   ,Groundwater,"6,239",503,0,0,39,507
1985,NACOGDOCHES   ,Surfacewater,"2,668",325,12,0,10,761
1985,NAVARRO       ,Groundwater,109,0,94,0,0,181
1985,NAVARRO       ,Surfacewater,"5,725","1,067",0,0,0,"1,635"
1985,NEWTON        ,Groundwater,"1,716",420,0,0,663,41
1985,NEWTON        ,Surfacewater,0,0,34,0,221,62
1985,NOLAN         ,Groundwater,914,151,497,0,"1,963",80
1985,NOLAN         ,Surfacewater,"2,320",453,0,0,553,727
1985,NUECES        ,Groundwater,"1,137",201,24,0,"2,600",33
1985,NUECES        ,Surfacewater,"49,430","30,503",9,"2,730",733,305
1985,OCHILTREE     ,Groundwater,"2,268",0,97,0,"112,100","1,357"
1985,OCHILTREE     ,Surfacewater,0,0,0,0,0,339
1985,OLDHAM        ,Groundwater,"3,627",0,338,0,"7,516","1,274"
1985,OLDHAM        ,Surfacewater,0,0,0,0,0,318
1985,ORANGE        ,Groundwater,"11,007","5,459",0,642,0,21
1985,ORANGE        ,Surfacewater,93,"37,506",9,"4,077","7,854",32
1985,PALO PINTO    ,Groundwater,242,0,0,0,4,71
1985,PALO PINTO    ,Surfacewater,"3,696",82,167,"1,889",145,647
1985,PANOLA        ,Groundwater,"2,020",362,200,0,0,640
1985,PANOLA        ,Surfacewater,780,420,0,0,100,960
1985,PARKER        ,Groundwater,"3,828",37,56,0,219,152
1985,PARKER        ,Surfacewater,"2,913",261,"1,445",159,279,"1,380"
1985,PARMER        ,Groundwater,"2,019","1,430",0,0,"293,253","6,418"
1985,PARMER        ,Surfacewater,0,0,0,0,"2,962","1,604"
1985,PECOS         ,Groundwater,"4,056",21,167,0,"79,751","1,059"
1985,PECOS         ,Surfacewater,0,0,0,0,0,55
1985,POLK          ,Groundwater,"3,037",733,2,0,200,175
1985,POLK          ,Surfacewater,"1,085",8,24,0,0,264
1985,POTTER        ,Groundwater,"11,655","2,849",563,"2,018","9,303",60
1985,POTTER        ,Surfacewater,"9,923","3,033",0,"1,172","2,779",547
1985,PRESIDIO      ,Groundwater,"1,478",0,11,0,"3,563",574
1985,PRESIDIO      ,Surfacewater,0,0,0,0,"24,078",30
1985,RAINS         ,Groundwater,103,0,0,0,0,246
1985,RAINS         ,Surfacewater,847,0,0,0,50,369
1985,RANDALL       ,Groundwater,"10,229",306,0,0,"44,795","2,978"
1985,RANDALL       ,Surfacewater,"6,510",278,0,0,"1,866",744
1985,REAGAN        ,Groundwater,945,0,"1,413",0,"22,750",154
1985,REAGAN        ,Surfacewater,0,0,0,0,0,38
1985,REAL          ,Groundwater,287,0,0,0,0,169
1985,REAL          ,Surfacewater,329,0,0,0,500,41
1985,RED RIVER     ,Groundwater,"1,477",23,0,2,0,538
1985,RED RIVER     ,Surfacewater,378,0,0,"1,158","1,000",807
1985,REEVES        ,Groundwater,"3,336",99,299,0,"58,521","2,384"
1985,REEVES        ,Surfacewater,320,0,0,0,"12,909",125
1985,REFUGIO       ,Groundwater,"1,287",0,53,0,50,53
1985,REFUGIO       ,Surfacewater,0,0,0,0,0,482
1985,ROBERTS       ,Groundwater,219,0,4,0,"4,050",55
1985,ROBERTS       ,Surfacewater,0,0,0,0,0,501
1985,ROBERTSON     ,Groundwater,"2,374",18,24,0,"16,384",786
1985,ROBERTSON     ,Surfacewater,0,0,0,0,"2,448","1,180"
1985,ROCKWALL      ,Groundwater,18,0,0,0,0,27
1985,ROCKWALL      ,Surfacewater,"4,175",74,0,0,50,244
1985,RUNNELS       ,Groundwater,306,0,24,0,"2,289",113
1985,RUNNELS       ,Surfacewater,"1,322",92,0,0,"6,190","1,017"
1985,RUSK          ,Groundwater,"5,953",198,"2,492",11,38,507
1985,RUSK          ,Surfacewater,310,15,6,"28,101",62,762
1985,SABINE        ,Groundwater,422,417,0,0,0,123
1985,SABINE        ,Surfacewater,737,"1,605",0,0,0,184
1985,SAN AUGUSTINE ,Groundwater,412,0,0,0,0,175
1985,SAN AUGUSTINE ,Surfacewater,759,0,0,0,0,262
1985,SAN JACINTO   ,Groundwater,"1,579",0,0,0,0,88
1985,SAN JACINTO   ,Surfacewater,85,0,0,0,0,133
1985,SAN PATRICIO  ,Groundwater,"1,704",2,55,0,"1,664",120
1985,SAN PATRICIO  ,Surfacewater,"5,049","6,757",43,0,69,"1,081"
1985,SAN SABA      ,Groundwater,370,245,96,0,"1,855",817
1985,SAN SABA      ,Surfacewater,798,0,0,0,"10,511",204
1985,SCHLEICHER    ,Groundwater,477,0,38,0,"1,535",432
1985,SCHLEICHER    ,Surfacewater,0,0,0,0,47,107
1985,SCURRY        ,Groundwater,505,3,"2,752",0,"2,677",49
1985,SCURRY        ,Surfacewater,"2,659",6,0,0,510,444
1985,SHACKELFORD   ,Groundwater,1,0,278,0,51,72
1985,SHACKELFORD   ,Surfacewater,635,0,87,0,115,654
1985,SHELBY        ,Groundwater,"1,874",23,0,0,12,561
1985,SHELBY        ,Surfacewater,"1,446",865,0,0,20,842
1985,SHERMAN       ,Groundwater,718,0,24,0,"244,782","2,852"
1985,SHERMAN       ,Surfacewater,0,0,0,0,0,713
1985,SMITH         ,Groundwater,"13,525","1,774",815,0,0,429
1985,SMITH         ,Surfacewater,"14,330","2,607",8,0,"1,000",644
1985,SOMERVELL     ,Groundwater,701,1,291,0,396,51
1985,SOMERVELL     ,Surfacewater,0,55,8,0,204,51
1985,STARR         ,Groundwater,705,0,282,0,597,151
1985,STARR         ,Surfacewater,"5,306",0,550,0,"22,221","1,367"
1985,STEPHENS      ,Groundwater,13,0,824,0,18,71
1985,STEPHENS      ,Surfacewater,"1,582",9,2,0,448,641
1985,STERLING      ,Groundwater,349,0,373,0,"1,500",205
1985,STERLING      ,Surfacewater,0,0,0,0,0,51
1985,STONEWALL     ,Groundwater,291,8,430,0,300,64
1985,STONEWALL     ,Surfacewater,138,0,0,0,0,577
1985,SUTTON        ,Groundwater,"1,396",0,78,0,"1,275",502
1985,SUTTON        ,Surfacewater,0,0,0,0,225,125
1985,SWISHER       ,Groundwater,600,1,9,0,"147,123","4,875"
1985,SWISHER       ,Surfacewater,840,0,0,0,0,"1,218"
1985,TARRANT       ,Groundwater,"17,220","1,092",0,0,0,502
1985,TARRANT       ,Surfacewater,"189,967","33,604",96,"5,412",300,502
1985,TAYLOR        ,Groundwater,337,15,233,0,846,270
1985,TAYLOR        ,Surfacewater,"18,470","1,982",0,89,252,"2,433"
1985,TERRELL       ,Groundwater,389,0,0,0,400,368
1985,TERRELL       ,Surfacewater,0,0,0,0,0,19
1985,TERRY         ,Groundwater,593,113,"1,112",0,"86,475",136
1985,TERRY         ,Surfacewater,"1,606",0,0,0,873,33
1985,THROCKMORTON  ,Groundwater,16,0,24,0,0,71
1985,THROCKMORTON  ,Surfacewater,302,0,0,0,0,642
1985,TITUS         ,Groundwater,537,290,359,2,0,408
1985,TITUS         ,Surfacewater,"2,349",862,0,"31,729",0,613
1985,TOM GREEN     ,Groundwater,"1,398",22,80,0,"24,527",120
1985,TOM GREEN     ,Surfacewater,"17,536",613,0,648,"14,405","1,080"
1985,TRAVIS        ,Groundwater,"8,230",254,0,0,197,446
1985,TRAVIS        ,Surfacewater,"106,127","8,460","2,702","5,178",744,446
1985,TRINITY       ,Groundwater,552,0,0,0,0,224
1985,TRINITY       ,Surfacewater,"1,140",9,0,0,0,336
1985,TYLER         ,Groundwater,"2,340",23,0,0,9,142
1985,TYLER         ,Surfacewater,0,0,0,0,41,214
1985,UPSHUR        ,Groundwater,"3,690",111,0,0,0,394
1985,UPSHUR        ,Surfacewater,926,0,0,0,0,592
1985,UPTON         ,Groundwater,976,0,"1,684",0,"10,487",91
1985,UPTON         ,Surfacewater,0,0,0,0,0,22
1985,UVALDE        ,Groundwater,"7,343",327,300,0,"149,459",711
1985,UVALDE        ,Surfacewater,33,0,31,0,"3,355",711
1985,VAL VERDE     ,Groundwater,"1,861",34,99,0,613,396
1985,VAL VERDE     ,Surfacewater,"12,158",278,0,0,"1,501",99
1985,VAN ZANDT     ,Groundwater,"3,178",250,"1,529",0,0,775
1985,VAN ZANDT     ,Surfacewater,"1,849",255,61,0,0,"1,162"
1985,VICTORIA      ,Groundwater,"12,853",772,"3,163","3,716","11,045",702
1985,VICTORIA      ,Surfacewater,0,"14,089",319,"3,622",831,468
1985,WALKER        ,Groundwater,"3,702",252,6,0,54,313
1985,WALKER        ,Surfacewater,"3,668",6,0,0,96,469
1985,WALLER        ,Groundwater,"4,274",18,"1,325",0,"32,135",752
1985,WALLER        ,Surfacewater,303,0,0,0,"2,418",501
1985,WARD          ,Groundwater,"4,057",84,"1,107","6,520","1,250",81
1985,WARD          ,Surfacewater,0,0,0,0,0,4
1985,WASHINGTON    ,Groundwater,"1,548",305,100,0,100,172
1985,WASHINGTON    ,Surfacewater,"2,099",140,0,0,0,"1,549"
1985,WEBB          ,Groundwater,276,11,129,0,0,178
1985,WEBB          ,Surfacewater,"22,129",306,24,980,"5,500","1,617"
1985,WHARTON       ,Groundwater,"6,272",349,301,0,"174,049",793
1985,WHARTON       ,Surfacewater,0,0,"1,478",0,"224,965",528
1985,WHEELER       ,Groundwater,"1,117",0,171,0,"3,250",197
1985,WHEELER       ,Surfacewater,0,0,0,0,66,"1,774"
1985,WICHITA       ,Groundwater,"1,509",29,0,0,0,64
1985,WICHITA       ,Surfacewater,"22,152","1,332",699,0,"69,547",583
1985,WILBARGER     ,Groundwater,"4,396",477,0,0,"19,601",68
1985,WILBARGER     ,Surfacewater,4,0,25,0,606,615
1985,WILLACY       ,Groundwater,1,0,0,0,0,23
1985,WILLACY       ,Surfacewater,"5,704",22,0,0,"41,292",213
1985,WILLIAMSON    ,Groundwater,"15,839",212,"1,653",0,2,166
1985,WILLIAMSON    ,Surfacewater,"7,308",35,64,0,198,"1,503"
1985,WILSON        ,Groundwater,"2,951",169,309,0,"6,174",162
1985,WILSON        ,Surfacewater,0,0,0,0,"1,254","1,472"
1985,WINKLER       ,Groundwater,"3,285",54,"1,230",0,800,80
1985,WINKLER       ,Surfacewater,0,20,0,0,0,4
1985,WISE          ,Groundwater,"2,280",18,92,0,99,868
1985,WISE          ,Surfacewater,"1,960","5,019",546,0,399,868
1985,WOOD          ,Groundwater,"3,996",61,"4,729",0,509,533
1985,WOOD          ,Surfacewater,31,0,1,0,240,800
1985,YOAKUM        ,Groundwater,"1,175",0,"4,236",0,"42,079",122
1985,YOAKUM        ,Surfacewater,0,0,0,0,0,30
1985,YOUNG         ,Groundwater,138,19,654,0,300,68
1985,YOUNG         ,Surfacewater,"3,489",133,7,"3,013",100,624
1985,ZAPATA        ,Groundwater,58,0,0,0,0,83
1985,ZAPATA        ,Surfacewater,"1,784",0,0,0,"4,400",748
1985,ZAVALA        ,Groundwater,"2,154",951,143,0,"94,200",113
1985,ZAVALA        ,Surfacewater,0,0,0,0,"5,454","1,018"
1986,ANDERSON      ,Groundwater,"5,246",434,382,0,60,629
1986,ANDERSON      ,Surfacewater,"3,407",71,0,0,440,944
1986,ANDREWS       ,Groundwater,"2,954",42,"4,378",0,"4,733",218
1986,ANDREWS       ,Surfacewater,0,0,0,0,0,53
1986,ANGELINA      ,Groundwater,"8,765","21,202",0,0,400,169
1986,ANGELINA      ,Surfacewater,4,"7,604",0,0,0,253
1986,ARANSAS       ,Groundwater,257,125,0,0,0,3
1986,ARANSAS       ,Surfacewater,"2,050",83,0,0,0,30
1986,ARCHER        ,Groundwater,50,0,4,0,0,137
1986,ARCHER        ,Surfacewater,"1,307",0,0,0,0,"1,241"
1986,ARMSTRONG     ,Groundwater,361,0,25,0,"4,867",492
1986,ARMSTRONG     ,Surfacewater,0,0,0,0,0,123
1986,ATASCOSA      ,Groundwater,"5,000",3,0,"5,551","43,600",176
1986,ATASCOSA      ,Surfacewater,0,0,0,0,0,"1,588"
1986,AUSTIN        ,Groundwater,"2,947",112,25,0,"7,900",180
1986,AUSTIN        ,Surfacewater,0,0,0,0,0,"1,630"
1986,BAILEY        ,Groundwater,"1,383",48,25,0,"117,833","1,960"
1986,BAILEY        ,Surfacewater,0,0,0,0,0,490
1986,BANDERA       ,Groundwater,"1,212",0,0,0,108,213
1986,BANDERA       ,Surfacewater,15,0,0,0,192,52
1986,BASTROP       ,Groundwater,"5,043",166,10,0,51,524
1986,BASTROP       ,Surfacewater,0,41,0,"3,849",200,786
1986,BAYLOR        ,Groundwater,983,5,45,0,"2,129",82
1986,BAYLOR        ,Surfacewater,0,0,0,0,22,745
1986,BEE           ,Groundwater,"1,649",1,0,0,980,109
1986,BEE           ,Surfacewater,"1,933",0,0,0,20,996
1986,BELL          ,Groundwater,"1,505",106,122,1,75,92
1986,BELL          ,Surfacewater,"31,723",480,0,0,425,829
1986,BEXAR         ,Groundwater,"235,293","13,680",0,"1,859","16,610",146
1986,BEXAR         ,Surfacewater,213,320,0,"21,981","15,100","1,320"
1986,BLANCO        ,Groundwater,593,2,0,0,255,384
1986,BLANCO        ,Surfacewater,287,1,0,0,45,95
1986,BORDEN        ,Groundwater,135,0,649,0,562,29
1986,BORDEN        ,Surfacewater,9,89,0,0,0,269
1986,BOSQUE        ,Groundwater,"1,936",685,75,0,233,629
1986,BOSQUE        ,Surfacewater,0,0,0,0,"1,434",629
1986,BOWIE         ,Groundwater,"2,314",39,18,0,"3,667",587
1986,BOWIE         ,Surfacewater,"9,781","2,628",26,0,"3,667",882
1986,BRAZORIA      ,Groundwater,"24,821","3,623",327,0,"6,213",605
1986,BRAZORIA      ,Surfacewater,"1,523","163,052","1,036",0,"163,424",403
1986,BRAZOS        ,Groundwater,"21,821",338,33,727,"6,600",753
1986,BRAZOS        ,Surfacewater,0,0,0,"1,118","1,650","1,129"
1986,BREWSTER      ,Groundwater,"1,742",3,0,0,"1,000",548
1986,BREWSTER      ,Surfacewater,130,0,0,0,0,28
1986,BRISCOE       ,Groundwater,216,2,0,0,"36,300",217
1986,BRISCOE       ,Surfacewater,124,0,0,0,0,54
1986,BROOKS        ,Groundwater,"1,814",9,0,0,500,76
1986,BROOKS        ,Surfacewater,0,0,0,0,0,684
1986,BROWN         ,Groundwater,107,9,55,0,"2,160",19
1986,BROWN         ,Surfacewater,"6,181",413,75,0,"7,111",178
1986,BURLESON      ,Groundwater,"1,884",102,14,0,"5,296",435
1986,BURLESON      ,Surfacewater,0,0,0,0,221,652
1986,BURNET        ,Groundwater,"1,927",25,19,0,300,417
1986,BURNET        ,Surfacewater,"1,675",56,"1,035",0,0,417
1986,CALDWELL      ,Groundwater,"3,392",38,0,0,145,81
1986,CALDWELL      ,Surfacewater,"1,091",185,0,0,355,736
1986,CALHOUN       ,Groundwater,632,"1,137",0,60,"3,072",191
1986,CALHOUN       ,Surfacewater,"3,147","16,709",0,0,"38,183",127
1986,CALLAHAN      ,Groundwater,842,9,224,0,454,70
1986,CALLAHAN      ,Surfacewater,839,0,0,0,213,641
1986,CAMERON       ,Groundwater,"1,297",0,0,0,0,91
1986,CAMERON       ,Surfacewater,"46,946","1,695",0,"1,435","248,668",829
1986,CAMP          ,Groundwater,"1,380",209,79,0,95,235
1986,CAMP          ,Surfacewater,0,0,0,0,5,353
1986,CARSON        ,Groundwater,"1,323",843,"1,481",0,"67,100",995
1986,CARSON        ,Surfacewater,0,0,183,0,0,248
1986,CASS          ,Groundwater,"3,643",11,756,0,0,301
1986,CASS          ,Surfacewater,422,"42,451",25,0,0,451
1986,CASTRO        ,Groundwater,"1,913","1,639",0,0,"235,551","4,009"
1986,CASTRO        ,Surfacewater,0,0,0,0,0,"1,002"
